1159210
73731
348431
19102
193764
20013
2097093
627407
23838
30903
102407
2421
2582
21379
20818
294574
143300
90510
30784
26882
23582
4717
278370
24748
1245593
1265355
6696
603932
33036
21106
63758
68780
9494
3756
1023503
5030
51827
30585
13362
22835
25882
25168
29725
338
394109
83432
28173
7845
14697
6636
6140
49452
10874
22265
7966
2044
2023
20417
15004
24483
71582
455728
19570
10550
5004
20175
5419
6630
7650
11993
17291
15052
30267
26581
16128
34334
8844
5278
38081
55734
28850
22100
13745
15000
7932
2314
59121
208322
293985
14992
34687
30436
38268
42433
2000634
11034
27599
6103
21515
29250
1942
13203
11817
25960
14816
33609
23412
11997
22180
62655
17624
23163
9870
19492
47396
21209
22903
44887
9167
12341
12238
17389
22181
32561
18331
10470
4502
394825
84969
6074
1652
4522
32831
17719
21098
15893
11315
270753
39862
13041
2778
31340
29688
9305
17154
8617
6733
