0
6
88
5
6
4
6
39
19
39
1
31
7
2
11
4
13
0
0
34
5
18
2
8
1
0
15
0
2
15
4
14
1
7
6
46
76
9
6
2
2
0
38
1
5
4
0
2
1
0
3
24
16
1
1
4
0
0
2
8
0
7
2
1
11
4
4
2
5
19
2
1
3
2
4
1
0
15
6
19
2
0
22
0
5
41
5
2
1
5
9
0
6
20
7
1
4
10
3
1
29
12
6
10
7
1
4
4
26
6
0
19
28
43
4
1
16
0
16
44
1
0
15
2
9
3
2
4
14
11
0
5
3
1
2
20
0
1
